key,population_key,country_key,date_key,education_key,health_key,quality_of_life_key,event_key,avg_births,avg_deaths,HDI
832,51,3,47,51,51,51,772,26857933.0,9260293.0,0.563
833,51,3,47,51,51,51,2264,26857933.0,9260293.0,0.563
834,51,3,47,51,51,51,2265,26857933.0,9260293.0,0.563
835,67,4,47,67,67,67,1357,17330921.000000004,9285959.0,0.678
836,67,4,47,67,67,67,1387,17330921.000000004,9285959.0,0.678
837,67,4,47,67,67,67,1404,17330921.000000004,9285959.0,0.678
838,67,4,47,67,67,67,1413,17330921.000000004,9285959.0,0.678
839,115,7,47,113,115,115,2096,3057302.0,1154756.0,0.717
840,20,1,48,20,20,20,148,4111596.0,2472735.0,0.912
841,20,1,49,20,20,20,148,4111596.0,2472735.0,0.912
842,20,1,49,20,20,20,161,4111596.0,2472735.0,0.912
843,52,3,49,52,52,52,801,26456947.0,9246261.999999998,0.569
844,52,3,49,52,52,52,2267,26456947.0,9246261.999999998,0.569
845,52,3,49,52,52,52,2268,26456947.0,9246261.999999998,0.569
846,52,3,49,52,52,52,2269,26456947.0,9246261.999999998,0.569
847,68,4,49,68,68,68,1416,17433109.0,9390293.0,0.687
848,68,4,49,68,68,68,1418,17433109.0,9390293.0,0.687
849,68,4,49,68,68,68,1421,17433109.0,9390293.0,0.687
850,116,7,49,114,116,116,2103,3024625.9999999995,1168041.0000000002,0.719
851,116,7,49,114,116,116,2105,3024625.9999999995,1168041.0000000002,0.719
852,20,1,50,20,20,20,162,4111596.0,2472735.0,0.912
853,20,1,50,20,20,20,169,4111596.0,2472735.0,0.912
854,52,3,50,52,52,52,781,26456947.0,9246261.999999998,0.569
855,68,4,50,68,68,68,1419,17433109.0,9390293.0,0.687
856,100,6,50,98,100,100,1977,3156409.0,848154.0,0.543
857,116,7,50,114,116,116,2104,3024625.9999999995,1168041.0000000002,0.719
858,4,0,51,4,4,4,16,375107.0,242319.00000000003,0.898
859,20,1,51,20,20,20,160,4111596.0,2472735.0,0.912
860,20,1,51,20,20,20,163,4111596.0,2472735.0,0.912
861,20,1,51,20,20,20,167,4111596.0,2472735.0,0.912
862,36,2,51,36,36,36,502,2287020.0,580568.0,0.748
863,36,2,51,36,36,36,504,2287020.0,580568.0,0.748
864,52,3,51,52,52,52,758,26456947.0,9246261.999999998,0.569
865,68,4,51,68,68,68,1417,17433109.0,9390293.0,0.687
866,4,0,52,4,4,4,18,375107.0,242319.00000000003,0.898
867,20,1,52,20,20,20,159,4111596.0,2472735.0,0.912
868,20,1,52,20,20,20,160,4111596.0,2472735.0,0.912
869,20,1,52,20,20,20,165,4111596.0,2472735.0,0.912
870,20,1,52,20,20,20,174,4111596.0,2472735.0,0.912
871,36,2,52,36,36,36,503,2287020.0,580568.0,0.748
872,52,3,52,52,52,52,795,26456947.0,9246261.999999998,0.569
873,52,3,52,52,52,52,2270,26456947.0,9246261.999999998,0.569
874,68,4,52,68,68,68,1420,17433109.0,9390293.0,0.687
875,68,4,52,68,68,68,1435,17433109.0,9390293.0,0.687
876,68,4,52,68,68,68,1462,17433109.0,9390293.0,0.687
877,100,6,52,98,100,100,1976,3156409.0,848154.0,0.543
878,116,7,52,114,116,116,2102,3024625.9999999995,1168041.0000000002,0.719
879,20,1,53,20,20,20,166,4111596.0,2472735.0,0.912
880,20,1,53,20,20,20,172,4111596.0,2472735.0,0.912
881,20,1,53,20,20,20,176,4111596.0,2472735.0,0.912
882,20,1,53,20,20,20,178,4111596.0,2472735.0,0.912
883,52,3,53,52,52,52,782,26456947.0,9246261.999999998,0.569
884,52,3,53,52,52,52,785,26456947.0,9246261.999999998,0.569
885,52,3,53,52,52,52,795,26456947.0,9246261.999999998,0.569
886,52,3,53,52,52,52,2271,26456947.0,9246261.999999998,0.569
887,68,4,53,68,68,68,1435,17433109.0,9390293.0,0.687
888,68,4,53,68,68,68,1448,17433109.0,9390293.0,0.687
889,68,4,53,68,68,68,1449,17433109.0,9390293.0,0.687
890,68,4,53,68,68,68,1458,17433109.0,9390293.0,0.687
891,68,4,53,68,68,68,1459,17433109.0,9390293.0,0.687
892,100,6,53,98,100,100,1978,3156409.0,848154.0,0.543
893,116,7,53,114,116,116,2102,3024625.9999999995,1168041.0000000002,0.719
894,116,7,53,114,116,116,2109,3024625.9999999995,1168041.0000000002,0.719
895,116,7,53,114,116,116,2113,3024625.9999999995,1168041.0000000002,0.719
896,20,1,54,20,20,20,164,4111596.0,2472735.0,0.912
897,36,2,54,36,36,36,512,2287020.0,580568.0,0.748
898,52,3,54,52,52,52,786,26456947.0,9246261.999999998,0.569
899,52,3,54,52,52,52,787,26456947.0,9246261.999999998,0.569
900,52,3,54,52,52,52,795,26456947.0,9246261.999999998,0.569
901,52,3,54,52,52,52,2272,26456947.0,9246261.999999998,0.569
902,52,3,54,52,52,52,2273,26456947.0,9246261.999999998,0.569
903,68,4,54,68,68,68,1424,17433109.0,9390293.0,0.687
904,68,4,54,68,68,68,1425,17433109.0,9390293.0,0.687
905,68,4,54,68,68,68,1435,17433109.0,9390293.0,0.687
906,68,4,54,68,68,68,1436,17433109.0,9390293.0,0.687
907,68,4,54,68,68,68,1437,17433109.0,9390293.0,0.687
908,68,4,54,68,68,68,1438,17433109.0,9390293.0,0.687
909,68,4,54,68,68,68,1444,17433109.0,9390293.0,0.687
910,68,4,54,68,68,68,1450,17433109.0,9390293.0,0.687
911,116,7,54,114,116,116,2110,3024625.9999999995,1168041.0000000002,0.719
912,116,7,54,114,116,116,2114,3024625.9999999995,1168041.0000000002,0.719
913,20,1,55,20,20,20,168,4111596.0,2472735.0,0.912
914,20,1,55,20,20,20,177,4111596.0,2472735.0,0.912
915,36,2,55,36,36,36,510,2287020.0,580568.0,0.748
916,52,3,55,52,52,52,788,26456947.0,9246261.999999998,0.569
917,52,3,55,52,52,52,2274,26456947.0,9246261.999999998,0.569
918,52,3,55,52,52,52,2275,26456947.0,9246261.999999998,0.569
919,68,4,55,68,68,68,1426,17433109.0,9390293.0,0.687
920,68,4,55,68,68,68,1428,17433109.0,9390293.0,0.687
921,68,4,55,68,68,68,1434,17433109.0,9390293.0,0.687
922,68,4,55,68,68,68,1439,17433109.0,9390293.0,0.687
923,68,4,55,68,68,68,1440,17433109.0,9390293.0,0.687
924,68,4,55,68,68,68,1451,17433109.0,9390293.0,0.687
925,100,6,55,98,100,100,1979,3156409.0,848154.0,0.543
926,100,6,55,98,100,100,1980,3156409.0,848154.0,0.543
927,4,0,56,4,4,4,17,375107.0,242319.00000000003,0.898
928,4,0,56,4,4,4,19,375107.0,242319.00000000003,0.898
929,20,1,56,20,20,20,171,4111596.0,2472735.0,0.912
930,20,1,56,20,20,20,177,4111596.0,2472735.0,0.912
931,20,1,56,20,20,20,2204,4111596.0,2472735.0,0.912
932,52,3,56,52,52,52,790,26456947.0,9246261.999999998,0.569
933,52,3,56,52,52,52,791,26456947.0,9246261.999999998,0.569
934,52,3,56,52,52,52,2276,26456947.0,9246261.999999998,0.569
935,68,4,56,68,68,68,1422,17433109.0,9390293.0,0.687
936,68,4,56,68,68,68,1423,17433109.0,9390293.0,0.687
937,68,4,56,68,68,68,1427,17433109.0,9390293.0,0.687
938,68,4,56,68,68,68,1428,17433109.0,9390293.0,0.687
939,68,4,56,68,68,68,1430,17433109.0,9390293.0,0.687
940,68,4,56,68,68,68,1431,17433109.0,9390293.0,0.687
941,68,4,56,68,68,68,1441,17433109.0,9390293.0,0.687
942,68,4,56,68,68,68,1452,17433109.0,9390293.0,0.687
943,84,5,56,84,84,84,2504,1217360.0,281743.0,0.468
944,20,1,57,20,20,20,175,4111596.0,2472735.0,0.912
945,20,1,57,20,20,20,177,4111596.0,2472735.0,0.912
946,36,2,57,36,36,36,505,2287020.0,580568.0,0.748
947,36,2,57,36,36,36,506,2287020.0,580568.0,0.748
948,36,2,57,36,36,36,507,2287020.0,580568.0,0.748
949,52,3,57,52,52,52,789,26456947.0,9246261.999999998,0.569
950,52,3,57,52,52,52,792,26456947.0,9246261.999999998,0.569
951,52,3,57,52,52,52,796,26456947.0,9246261.999999998,0.569
952,52,3,57,52,52,52,800,26456947.0,9246261.999999998,0.569
953,68,4,57,68,68,68,1427,17433109.0,9390293.0,0.687
954,68,4,57,68,68,68,1429,17433109.0,9390293.0,0.687
955,68,4,57,68,68,68,1445,17433109.0,9390293.0,0.687
956,68,4,57,68,68,68,1453,17433109.0,9390293.0,0.687
957,68,4,57,68,68,68,1454,17433109.0,9390293.0,0.687
958,68,4,57,68,68,68,1457,17433109.0,9390293.0,0.687
959,68,4,57,68,68,68,1463,17433109.0,9390293.0,0.687
960,116,7,57,114,116,116,2107,3024625.9999999995,1168041.0000000002,0.719
961,20,1,58,20,20,20,177,4111596.0,2472735.0,0.912
962,36,2,58,36,36,36,509,2287020.0,580568.0,0.748
963,52,3,58,52,52,52,784,26456947.0,9246261.999999998,0.569
964,52,3,58,52,52,52,789,26456947.0,9246261.999999998,0.569
965,52,3,58,52,52,52,797,26456947.0,9246261.999999998,0.569
966,52,3,58,52,52,52,798,26456947.0,9246261.999999998,0.569
967,52,3,58,52,52,52,799,26456947.0,9246261.999999998,0.569
968,52,3,58,52,52,52,2277,26456947.0,9246261.999999998,0.569
969,68,4,58,68,68,68,1443,17433109.0,9390293.0,0.687
970,68,4,58,68,68,68,1446,17433109.0,9390293.0,0.687
971,68,4,58,68,68,68,1447,17433109.0,9390293.0,0.687
972,68,4,58,68,68,68,1460,17433109.0,9390293.0,0.687
973,100,6,58,98,100,100,1982,3156409.0,848154.0,0.543
974,20,1,59,20,20,20,170,4111596.0,2472735.0,0.912
975,36,2,59,36,36,36,508,2287020.0,580568.0,0.748
976,36,2,59,36,36,36,511,2287020.0,580568.0,0.748
977,52,3,59,52,52,52,783,26456947.0,9246261.999999998,0.569
978,52,3,59,52,52,52,793,26456947.0,9246261.999999998,0.569
979,52,3,59,52,52,52,2278,26456947.0,9246261.999999998,0.569
980,52,3,59,52,52,52,2279,26456947.0,9246261.999999998,0.569
981,52,3,59,52,52,52,2280,26456947.0,9246261.999999998,0.569
982,68,4,59,68,68,68,1432,17433109.0,9390293.0,0.687
983,68,4,59,68,68,68,1433,17433109.0,9390293.0,0.687
984,68,4,59,68,68,68,1442,17433109.0,9390293.0,0.687
985,68,4,59,68,68,68,1455,17433109.0,9390293.0,0.687
986,68,4,59,68,68,68,1461,17433109.0,9390293.0,0.687
987,100,6,59,98,100,100,1984,3156409.0,848154.0,0.543
988,116,7,59,114,116,116,2108,3024625.9999999995,1168041.0000000002,0.719
989,116,7,59,114,116,116,2111,3024625.9999999995,1168041.0000000002,0.719
990,116,7,59,114,116,116,2112,3024625.9999999995,1168041.0000000002,0.719
991,101,6,60,99,101,101,1981,3120453.0,847310.0,0.557
992,117,7,60,115,117,117,2106,3001192.9999999995,1182792.0,0.727
993,21,1,61,21,21,21,192,4073883.0,2491627.9999999995,0.916
994,37,2,61,37,37,37,514,2286867.0,600498.0,0.748
995,53,3,61,53,53,53,794,26023587.000000004,9234633.0,0.579
996,53,3,61,53,53,53,819,26023587.000000004,9234633.0,0.579
997,53,3,61,53,53,53,829,26023587.000000004,9234633.0,0.579
998,53,3,61,53,53,53,2281,26023587.000000004,9234633.0,0.579
999,69,4,61,69,69,69,1467,17521076.0,9487120.0,0.699
1000,69,4,61,69,69,69,1468,17521076.0,9487120.0,0.699
1001,69,4,61,69,69,69,1470,17521076.0,9487120.0,0.699
1002,69,4,61,69,69,69,1510,17521076.0,9487120.0,0.699
1003,69,4,61,69,69,69,1511,17521076.0,9487120.0,0.699
1004,101,6,61,99,101,101,1981,3120453.0,847310.0,0.557
1005,101,6,61,99,101,101,1991,3120453.0,847310.0,0.557
1006,117,7,61,115,117,117,2106,3001192.9999999995,1182792.0,0.727
1007,117,7,61,115,117,117,2117,3001192.9999999995,1182792.0,0.727
1008,21,1,62,21,21,21,189,4073883.0,2491627.9999999995,0.916
1009,21,1,62,21,21,21,190,4073883.0,2491627.9999999995,0.916
1010,21,1,62,21,21,21,2205,4073883.0,2491627.9999999995,0.916
1011,37,2,62,37,37,37,514,2286867.0,600498.0,0.748
1012,53,3,62,53,53,53,816,26023587.000000004,9234633.0,0.579
1013,53,3,62,53,53,53,836,26023587.000000004,9234633.0,0.579
1014,53,3,62,53,53,53,2282,26023587.000000004,9234633.0,0.579
1015,69,4,62,69,69,69,1471,17521076.0,9487120.0,0.699
1016,69,4,62,69,69,69,1496,17521076.0,9487120.0,0.699
1017,101,6,62,99,101,101,1996,3120453.0,847310.0,0.557
1018,21,1,63,21,21,21,184,4073883.0,2491627.9999999995,0.916
1019,21,1,63,21,21,21,193,4073883.0,2491627.9999999995,0.916
1020,53,3,63,53,53,53,832,26023587.000000004,9234633.0,0.579
1021,69,4,63,69,69,69,1484,17521076.0,9487120.0,0.699
1022,69,4,63,69,69,69,1497,17521076.0,9487120.0,0.699
1023,69,4,63,69,69,69,1512,17521076.0,9487120.0,0.699
1024,69,4,63,69,69,69,1514,17521076.0,9487120.0,0.699
1025,69,4,63,69,69,69,1518,17521076.0,9487120.0,0.699
1026,21,1,64,21,21,21,183,4073883.0,2491627.9999999995,0.916
1027,21,1,64,21,21,21,186,4073883.0,2491627.9999999995,0.916
1028,21,1,64,21,21,21,187,4073883.0,2491627.9999999995,0.916
1029,21,1,64,21,21,21,196,4073883.0,2491627.9999999995,0.916
1030,37,2,64,37,37,37,519,2286867.0,600498.0,0.748
1031,53,3,64,53,53,53,808,26023587.000000004,9234633.0,0.579
1032,53,3,64,53,53,53,817,26023587.000000004,9234633.0,0.579
1033,53,3,64,53,53,53,2283,26023587.000000004,9234633.0,0.579
1034,69,4,64,69,69,69,1472,17521076.0,9487120.0,0.699
1035,101,6,64,99,101,101,1989,3120453.0,847310.0,0.557
1036,101,6,64,99,101,101,1990,3120453.0,847310.0,0.557
1037,117,7,64,115,117,117,2115,3001192.9999999995,1182792.0,0.727
1038,21,1,65,21,21,21,179,4073883.0,2491627.9999999995,0.916
1039,21,1,65,21,21,21,180,4073883.0,2491627.9999999995,0.916
1040,21,1,65,21,21,21,183,4073883.0,2491627.9999999995,0.916
1041,53,3,65,53,53,53,804,26023587.000000004,9234633.0,0.579
1042,53,3,65,53,53,53,805,26023587.000000004,9234633.0,0.579
1043,53,3,65,53,53,53,806,26023587.000000004,9234633.0,0.579
1044,53,3,65,53,53,53,811,26023587.000000004,9234633.0,0.579
1045,53,3,65,53,53,53,818,26023587.000000004,9234633.0,0.579
1046,53,3,65,53,53,53,820,26023587.000000004,9234633.0,0.579
1047,53,3,65,53,53,53,2284,26023587.000000004,9234633.0,0.579
1048,53,3,65,53,53,53,2285,26023587.000000004,9234633.0,0.579
1049,69,4,65,69,69,69,1465,17521076.0,9487120.0,0.699
1050,69,4,65,69,69,69,1469,17521076.0,9487120.0,0.699
1051,69,4,65,69,69,69,1477,17521076.0,9487120.0,0.699
1052,69,4,65,69,69,69,1490,17521076.0,9487120.0,0.699
1053,69,4,65,69,69,69,1495,17521076.0,9487120.0,0.699
1054,69,4,65,69,69,69,1498,17521076.0,9487120.0,0.699
1055,69,4,65,69,69,69,1499,17521076.0,9487120.0,0.699
1056,69,4,65,69,69,69,1500,17521076.0,9487120.0,0.699
1057,69,4,65,69,69,69,1521,17521076.0,9487120.0,0.699
1058,101,6,65,99,101,101,1985,3120453.0,847310.0,0.557
1059,21,1,66,21,21,21,182,4073883.0,2491627.9999999995,0.916
1060,21,1,66,21,21,21,194,4073883.0,2491627.9999999995,0.916
1061,21,1,66,21,21,21,197,4073883.0,2491627.9999999995,0.916
1062,37,2,66,37,37,37,517,2286867.0,600498.0,0.748
1063,37,2,66,37,37,37,522,2286867.0,600498.0,0.748
1064,37,2,66,37,37,37,527,2286867.0,600498.0,0.748
1065,53,3,66,53,53,53,821,26023587.000000004,9234633.0,0.579
1066,53,3,66,53,53,53,822,26023587.000000004,9234633.0,0.579
1067,53,3,66,53,53,53,826,26023587.000000004,9234633.0,0.579
1068,69,4,66,69,69,69,1469,17521076.0,9487120.0,0.699
1069,69,4,66,69,69,69,1477,17521076.0,9487120.0,0.699
1070,69,4,66,69,69,69,1478,17521076.0,9487120.0,0.699
1071,69,4,66,69,69,69,1491,17521076.0,9487120.0,0.699
1072,69,4,66,69,69,69,1501,17521076.0,9487120.0,0.699
1073,101,6,66,99,101,101,1986,3120453.0,847310.0,0.557
1074,101,6,66,99,101,101,1988,3120453.0,847310.0,0.557
1075,101,6,66,99,101,101,1992,3120453.0,847310.0,0.557
1076,101,6,66,99,101,101,1995,3120453.0,847310.0,0.557
1077,101,6,66,99,101,101,1997,3120453.0,847310.0,0.557
1078,117,7,66,115,117,117,2116,3001192.9999999995,1182792.0,0.727
1079,37,2,67,37,37,37,517,2286867.0,600498.0,0.748
1080,53,3,67,53,53,53,810,26023587.000000004,9234633.0,0.579
1081,53,3,67,53,53,53,812,26023587.000000004,9234633.0,0.579
1082,53,3,67,53,53,53,823,26023587.000000004,9234633.0,0.579
1083,53,3,67,53,53,53,830,26023587.000000004,9234633.0,0.579
1084,53,3,67,53,53,53,2286,26023587.000000004,9234633.0,0.579
1085,53,3,67,53,53,53,2287,26023587.000000004,9234633.0,0.579
1086,53,3,67,53,53,53,2288,26023587.000000004,9234633.0,0.579
1087,69,4,67,69,69,69,1469,17521076.0,9487120.0,0.699
1088,69,4,67,69,69,69,1479,17521076.0,9487120.0,0.699
1089,69,4,67,69,69,69,1485,17521076.0,9487120.0,0.699
1090,69,4,67,69,69,69,1492,17521076.0,9487120.0,0.699
1091,69,4,67,69,69,69,1493,17521076.0,9487120.0,0.699
1092,69,4,67,69,69,69,1504,17521076.0,9487120.0,0.699
1093,69,4,67,69,69,69,1505,17521076.0,9487120.0,0.699
1094,69,4,67,69,69,69,1515,17521076.0,9487120.0,0.699
1095,69,4,67,69,69,69,1516,17521076.0,9487120.0,0.699
1096,69,4,67,69,69,69,1519,17521076.0,9487120.0,0.699
1097,69,4,67,69,69,69,1522,17521076.0,9487120.0,0.699
1098,37,2,68,37,37,37,515,2286867.0,600498.0,0.748
1099,53,3,68,53,53,53,802,26023587.000000004,9234633.0,0.579
1100,53,3,68,53,53,53,809,26023587.000000004,9234633.0,0.579
1101,53,3,68,53,53,53,824,26023587.000000004,9234633.0,0.579
1102,53,3,68,53,53,53,833,26023587.000000004,9234633.0,0.579
1103,69,4,68,69,69,69,1469,17521076.0,9487120.0,0.699
1104,69,4,68,69,69,69,1473,17521076.0,9487120.0,0.699
1105,69,4,68,69,69,69,1474,17521076.0,9487120.0,0.699
1106,69,4,68,69,69,69,1475,17521076.0,9487120.0,0.699
1107,69,4,68,69,69,69,1480,17521076.0,9487120.0,0.699
1108,69,4,68,69,69,69,1481,17521076.0,9487120.0,0.699
1109,69,4,68,69,69,69,1482,17521076.0,9487120.0,0.699
1110,69,4,68,69,69,69,1489,17521076.0,9487120.0,0.699
1111,69,4,68,69,69,69,1502,17521076.0,9487120.0,0.699
1112,69,4,68,69,69,69,1503,17521076.0,9487120.0,0.699
1113,69,4,68,69,69,69,1506,17521076.0,9487120.0,0.699
1114,69,4,68,69,69,69,1513,17521076.0,9487120.0,0.699
1115,69,4,68,69,69,69,1520,17521076.0,9487120.0,0.699
1116,69,4,68,69,69,69,2477,17521076.0,9487120.0,0.699
1117,21,1,69,21,21,21,181,4073883.0,2491627.9999999995,0.916
1118,21,1,69,21,21,21,185,4073883.0,2491627.9999999995,0.916
1119,21,1,69,21,21,21,198,4073883.0,2491627.9999999995,0.916
1120,37,2,69,37,37,37,513,2286867.0,600498.0,0.748
1121,37,2,69,37,37,37,516,2286867.0,600498.0,0.748
1122,37,2,69,37,37,37,518,2286867.0,600498.0,0.748
1123,37,2,69,37,37,37,520,2286867.0,600498.0,0.748
1124,37,2,69,37,37,37,521,2286867.0,600498.0,0.748
1125,37,2,69,37,37,37,524,2286867.0,600498.0,0.748
1126,53,3,69,53,53,53,803,26023587.000000004,9234633.0,0.579
1127,53,3,69,53,53,53,813,26023587.000000004,9234633.0,0.579
1128,53,3,69,53,53,53,814,26023587.000000004,9234633.0,0.579
1129,53,3,69,53,53,53,825,26023587.000000004,9234633.0,0.579
1130,53,3,69,53,53,53,831,26023587.000000004,9234633.0,0.579
1131,53,3,69,53,53,53,2289,26023587.000000004,9234633.0,0.579
1132,69,4,69,69,69,69,1466,17521076.0,9487120.0,0.699
1133,69,4,69,69,69,69,1483,17521076.0,9487120.0,0.699
1134,69,4,69,69,69,69,1487,17521076.0,9487120.0,0.699
1135,117,7,69,115,117,117,2119,3001192.9999999995,1182792.0,0.727
1136,37,2,70,37,37,37,525,2286867.0,600498.0,0.748
1137,53,3,70,53,53,53,807,26023587.000000004,9234633.0,0.579
1138,53,3,70,53,53,53,827,26023587.000000004,9234633.0,0.579
1139,53,3,70,53,53,53,828,26023587.000000004,9234633.0,0.579
1140,53,3,70,53,53,53,835,26023587.000000004,9234633.0,0.579
1141,69,4,70,69,69,69,1476,17521076.0,9487120.0,0.699
1142,69,4,70,69,69,69,1486,17521076.0,9487120.0,0.699
1143,69,4,70,69,69,69,1507,17521076.0,9487120.0,0.699
1144,69,4,70,69,69,69,1517,17521076.0,9487120.0,0.699
1145,85,5,70,85,85,85,2506,1229899.0,281577.0,0.469
1146,101,6,70,99,101,101,1987,3120453.0,847310.0,0.557
1147,117,7,70,115,117,117,2118,3001192.9999999995,1182792.0,0.727
1148,37,2,71,37,37,37,526,2286867.0,600498.0,0.748
1149,53,3,71,53,53,53,807,26023587.000000004,9234633.0,0.579
1150,53,3,71,53,53,53,815,26023587.000000004,9234633.0,0.579
1151,53,3,71,53,53,53,834,26023587.000000004,9234633.0,0.579
1152,53,3,71,53,53,53,2290,26023587.000000004,9234633.0,0.579
1153,53,3,71,53,53,53,2291,26023587.000000004,9234633.0,0.579
1154,69,4,71,69,69,69,1494,17521076.0,9487120.0,0.699
1155,69,4,71,69,69,69,1508,17521076.0,9487120.0,0.699
1156,69,4,71,69,69,69,1523,17521076.0,9487120.0,0.699
1157,101,6,71,99,101,101,2572,3120453.0,847310.0,0.557
1158,22,1,72,22,22,22,188,4030096.0,2518582.0000000005,0.919
1159,22,1,73,22,22,22,188,4030096.0,2518582.0000000005,0.919
1160,22,1,73,22,22,22,200,4030096.0,2518582.0000000005,0.919
1161,22,1,73,22,22,22,227,4030096.0,2518582.0000000005,0.919
1162,22,1,73,22,22,22,228,4030096.0,2518582.0000000005,0.919
1163,54,3,73,54,54,54,838,25592379.0,9232758.0,0.588
1164,54,3,73,54,54,54,841,25592379.0,9232758.0,0.588
1165,54,3,73,54,54,54,845,25592379.0,9232758.0,0.588
1166,54,3,73,54,54,54,2294,25592379.0,9232758.0,0.588
1167,54,3,73,54,54,54,2295,25592379.0,9232758.0,0.588
1168,54,3,73,54,54,54,2296,25592379.0,9232758.0,0.588
1169,70,4,73,70,70,70,1533,17583087.0,9572810.0,0.707
1170,102,6,73,100,102,102,1999,3089386.0,848036.0,0.566
1171,118,7,73,116,118,118,2120,2986370.9999999995,1199050.0,0.731
1172,22,1,74,22,22,22,200,4030096.0,2518582.0000000005,0.919
1173,38,2,74,38,38,38,532,2286702.0,620690.0,0.755
1174,54,3,74,54,54,54,2297,25592379.0,9232758.0,0.588
1175,54,3,74,54,54,54,2298,25592379.0,9232758.0,0.588
1176,54,3,74,54,54,54,2299,25592379.0,9232758.0,0.588
1177,70,4,74,70,70,70,1527,17583087.0,9572810.0,0.707
1178,102,6,74,100,102,102,1999,3089386.0,848036.0,0.566
1179,118,7,74,116,118,118,2127,2986370.9999999995,1199050.0,0.731
1180,22,1,75,22,22,22,208,4030096.0,2518582.0000000005,0.919
1181,54,3,75,54,54,54,885,25592379.0,9232758.0,0.588
1182,70,4,75,70,70,70,1528,17583087.0,9572810.0,0.707
1183,70,4,75,70,70,70,1529,17583087.0,9572810.0,0.707
1184,70,4,75,70,70,70,1537,17583087.0,9572810.0,0.707
1185,118,7,75,116,118,118,2121,2986370.9999999995,1199050.0,0.731
1186,118,7,75,116,118,118,2126,2986370.9999999995,1199050.0,0.731
1187,6,0,76,6,6,6,21,381803.00000000006,249808.0,0.903
1188,22,1,76,22,22,22,201,4030096.0,2518582.0000000005,0.919
1189,22,1,76,22,22,22,202,4030096.0,2518582.0000000005,0.919
1190,22,1,76,22,22,22,207,4030096.0,2518582.0000000005,0.919
1191,22,1,76,22,22,22,222,4030096.0,2518582.0000000005,0.919
1192,22,1,76,22,22,22,231,4030096.0,2518582.0000000005,0.919
1193,54,3,76,54,54,54,839,25592379.0,9232758.0,0.588
1194,54,3,76,54,54,54,847,25592379.0,9232758.0,0.588
1195,54,3,76,54,54,54,2300,25592379.0,9232758.0,0.588
1196,54,3,76,54,54,54,2301,25592379.0,9232758.0,0.588
1197,70,4,76,70,70,70,1526,17583087.0,9572810.0,0.707
1198,70,4,76,70,70,70,1540,17583087.0,9572810.0,0.707
1199,102,6,76,100,102,102,2001,3089386.0,848036.0,0.566
1200,102,6,76,100,102,102,2002,3089386.0,848036.0,0.566
1201,118,7,76,116,118,118,2122,2986370.9999999995,1199050.0,0.731
1202,6,0,77,6,6,6,21,381803.00000000006,249808.0,0.903
1203,6,0,77,6,6,6,24,381803.00000000006,249808.0,0.903
1204,22,1,77,22,22,22,199,4030096.0,2518582.0000000005,0.919
1205,22,1,77,22,22,22,203,4030096.0,2518582.0000000005,0.919
1206,22,1,77,22,22,22,204,4030096.0,2518582.0000000005,0.919
1207,22,1,77,22,22,22,205,4030096.0,2518582.0000000005,0.919
1208,22,1,77,22,22,22,222,4030096.0,2518582.0000000005,0.919
1209,22,1,77,22,22,22,230,4030096.0,2518582.0000000005,0.919
1210,22,1,77,22,22,22,234,4030096.0,2518582.0000000005,0.919
1211,38,2,77,38,38,38,533,2286702.0,620690.0,0.755
1212,38,2,77,38,38,38,534,2286702.0,620690.0,0.755
1213,54,3,77,54,54,54,837,25592379.0,9232758.0,0.588
1214,54,3,77,54,54,54,840,25592379.0,9232758.0,0.588
1215,54,3,77,54,54,54,842,25592379.0,9232758.0,0.588
1216,54,3,77,54,54,54,2302,25592379.0,9232758.0,0.588
1217,54,3,77,54,54,54,2303,25592379.0,9232758.0,0.588
1218,54,3,77,54,54,54,2304,25592379.0,9232758.0,0.588
1219,54,3,77,54,54,54,2305,25592379.0,9232758.0,0.588
1220,70,4,77,70,70,70,1530,17583087.0,9572810.0,0.707
1221,70,4,77,70,70,70,1538,17583087.0,9572810.0,0.707
1222,70,4,77,70,70,70,1541,17583087.0,9572810.0,0.707
1223,118,7,77,116,118,118,2123,2986370.9999999995,1199050.0,0.731
1224,22,1,78,22,22,22,199,4030096.0,2518582.0000000005,0.919
1225,22,1,78,22,22,22,230,4030096.0,2518582.0000000005,0.919
1226,22,1,78,22,22,22,234,4030096.0,2518582.0000000005,0.919
1227,38,2,78,38,38,38,529,2286702.0,620690.0,0.755
1228,38,2,78,38,38,38,530,2286702.0,620690.0,0.755
1229,54,3,78,54,54,54,854,25592379.0,9232758.0,0.588
1230,54,3,78,54,54,54,2306,25592379.0,9232758.0,0.588
1231,54,3,78,54,54,54,2307,25592379.0,9232758.0,0.588
1232,54,3,78,54,54,54,2308,25592379.0,9232758.0,0.588
1233,54,3,78,54,54,54,2309,25592379.0,9232758.0,0.588
1234,70,4,78,70,70,70,1525,17583087.0,9572810.0,0.707
1235,70,4,78,70,70,70,1532,17583087.0,9572810.0,0.707
1236,70,4,78,70,70,70,1542,17583087.0,9572810.0,0.707
1237,70,4,78,70,70,70,1550,17583087.0,9572810.0,0.707
1238,22,1,79,22,22,22,206,4030096.0,2518582.0000000005,0.919
1239,38,2,79,38,38,38,530,2286702.0,620690.0,0.755
1240,38,2,79,38,38,38,531,2286702.0,620690.0,0.755
