disaster_key,country,start_year,start_month,start_day,end_year,end_month,end_day,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,total_affected,total_disaster_deaths
2019-0096-CHN,China,2019,2,25,2019,2,25,Natural,Geophysical,Earthquake,Ground movement,32772,2
2019-0134-CHN,China,2019,4,1,2019,4,1,Natural,Climatological,Wildfire,Forest fire,,30
2019-0126-CHN,China,2019,3,22,2019,3,22,Technological,Technological,Transport accident,Road,30,26
2019-0011-CHN,China,2019,1,2,2019,1,2,Technological,Technological,Transport accident,Water,,11
2019-0003-CHN,China,2019,1,12,2019,1,12,Technological,Technological,Industrial accident,Collapse,66,19
2019-0156-CHN,China,2019,4,15,2019,4,15,Technological,Technological,Industrial accident,Fire,12,10
2019-0059-CHN,China,2019,2,23,2019,2,23,Technological,Technological,Industrial accident,Other,30,20
2019-0161-CHN,China,2019,4,11,2019,4,12,Natural,Hydrological,Flood,,,11
2019-0387-CHN,China,2019,8,10,2019,8,12,Natural,Meteorological,Storm,Tropical cyclone,108000,72
2019-0611-CHN,China,2019,10,15,2019,10,25,Natural,Hydrological,Flood,,,14
2019-0291-CHN,China,2019,7,3,2019,7,3,Natural,Meteorological,Storm,Convective storm,45120,6
2019-0259-CHN,China,2019,6,17,2019,6,17,Natural,Geophysical,Earthquake,Ground movement,244220,13
2019-0425-CHN,China,2019,9,8,2019,9,8,Natural,Geophysical,Earthquake,Ground movement,15582,1
2019-0520-CHN,China,2019,9,8,2019,9,8,Natural,Geophysical,Earthquake,Ground movement,15582,1
2019-0381-CHN,China,2019,8,4,2019,8,5,Natural,Hydrological,Flood,Flash flood,15861,13
2019-0469-CHN,China,2019,7,29,2019,8,1,Natural,Hydrological,Flood,Riverine flood,11400,
2019-0367-CHN,China,2019,7,23,2019,7,23,Natural,Hydrological,Landslide,Landslide,40,51
2019-0424-CHN,China,2019,9,5,2019,9,8,Natural,Meteorological,Storm,Tropical cyclone,,
2019-0472-CHN,China,2019,10,2,2019,10,2,Natural,Meteorological,Storm,Tropical cyclone,,3
2019-0458-CHN,China,2019,9,28,2019,9,28,Technological,Technological,Transport accident,Road,36,36
2019-0351-CHN,China,2019,7,19,2019,7,19,Technological,Technological,Industrial accident,Explosion,15,15
2019-0564-CHN,China,2019,11,18,2019,11,18,Technological,Technological,Industrial accident,Explosion,9,15
2019-0247-CHN,China,2019,5,25,2019,5,25,Technological,Technological,Industrial accident,Gas leak,19,10
2019-0457-CHN,China,2019,9,29,2019,9,29,Technological,Technological,Industrial accident,Fire,3,19
2019-0400-CHN,China,2019,8,19,2019,8,20,Natural,Hydrological,Landslide,Mudslide,6606,38
2019-0204-CHN,China,2019,5,16,2019,5,16,Technological,Technological,Industrial accident,,15,10
2019-0209-CHN,China,2019,6,13,2019,7,1,Natural,Hydrological,Flood,,4500000,300
2019-0333-CHN,China,2019,7,15,2019,7,15,Natural,Hydrological,Flood,,360000,17
2020-0260-CHN,China,2020,6,17,2020,6,18,Natural,Hydrological,Landslide,Landslide,20000,4
2020-0496-CHN,China,2020,11,11,2020,11,12,Natural,Hydrological,Flood,,120,13
2020-0425-CHN,China,2020,10,13,2020,10,14,Natural,Meteorological,Storm,Tropical cyclone,,6
2020-0241-CHN,China,2020,5,1,2020,5,31,Natural,Meteorological,Storm,Convective storm,600000,20
2020-0244-CHN,China,2020,5,18,2020,5,18,Natural,Geophysical,Earthquake,Ground movement,3324,4
2020-0308-CHN,China,2020,8,5,2020,8,5,Natural,Meteorological,Storm,Tropical cyclone,15100,
2020-0355-CHN,China,2020,8,10,2020,8,11,Natural,Meteorological,Storm,Tropical cyclone,12235,
2020-0119-CHN,China,2020,3,30,2020,3,31,Natural,Climatological,Wildfire,Forest fire,1200,19
2020-0120-CHN,China,2020,3,30,2020,3,30,Technological,Technological,Transport accident,Rail,127,1
2020-0255-CHN,China,2020,6,13,2020,6,13,Technological,Technological,Industrial accident,Explosion,170,19
2020-0430-CHN,China,2020,9,27,2020,9,27,Technological,Technological,Industrial accident,Gas leak,1,16
2020-0534-CHN,China,2020,12,4,2020,12,4,Technological,Technological,Industrial accident,Other,,18
2020-0100-CHN,China,2020,3,7,2020,3,7,Technological,Technological,Miscellaneous accident,Collapse,,29
2020-0276-CHN,China,2020,6,30,2020,7,5,Natural,Hydrological,Flood,,10000000,22
2020-0282-CHN,China,2020,6,22,2020,6,24,Natural,Hydrological,Flood,,74000,3
2020-0322-CHN,China,2020,5,21,2020,7,30,Natural,Hydrological,Flood,,4200000,280
2020-0581-CHN,China,2020,8,,2020,8,,Natural,Hydrological,Flood,,,92
2005-0130-BGD,Bangladesh,2005,3,20,2005,3,23,Natural,Meteorological,Storm,Convective storm,11500,79
2005-0088-BGD,Bangladesh,2005,2,19,2005,2,19,Technological,Technological,Transport accident,Water,,149
2005-0076-BGD,Bangladesh,2005,1,16,2005,1,16,Technological,Technological,Transport accident,Rail,200,
2005-0157-BGD,Bangladesh,2005,1,6,2005,1,6,Technological,Technological,Industrial accident,Fire,50,22
2005-0261-BGD,Bangladesh,2005,5,25,2005,5,28,Natural,Hydrological,Flood,Flash flood,50000,13
2005-0590-BGD,Bangladesh,2005,10,3,2005,10,20,Natural,Hydrological,Flood,Flash flood,100000,19
2005-0375-BGD,Bangladesh,2005,7,7,2005,7,27,Natural,Hydrological,Flood,Riverine flood,1000000,23
2005-0190-BGD,Bangladesh,2005,3,31,2005,3,31,Natural,Meteorological,Storm,Tropical cyclone,10500,24
2005-0323-BGD,Bangladesh,2005,7,,2005,7,,Natural,Meteorological,Extreme temperature,Heat wave,,
2005-0701-BGD,Bangladesh,2005,12,,2006,1,,Natural,Meteorological,Extreme temperature,Severe winter conditions,1000,100
2005-0247-BGD,Bangladesh,2005,5,15,2005,5,15,Technological,Technological,Transport accident,Water,,40
2005-0251-BGD,Bangladesh,2005,5,17,2005,5,17,Technological,Technological,Transport accident,Water,50,115
2005-0794-BGD,Bangladesh,2005,4,9,2005,4,9,Technological,Technological,Transport accident,Water,,56
2005-0796-BGD,Bangladesh,2005,5,19,2005,5,19,Technological,Technological,Transport accident,Water,,30
2005-0800-BGD,Bangladesh,2005,8,2,2005,8,3,Technological,Technological,Transport accident,Water,,75
2005-0801-BGD,Bangladesh,2005,8,5,2005,8,5,Technological,Technological,Transport accident,Water,,27
2005-0194-BGD,Bangladesh,2005,4,11,2005,4,11,Technological,Technological,Industrial accident,Collapse,100,151
2005-0259-BGD,Bangladesh,2005,5,21,2005,5,22,Natural,Meteorological,Storm,,6,10
2005-0273-BGD,Bangladesh,2005,5,14,2005,5,14,Natural,Meteorological,Storm,,100,2
2005-0282-BGD,Bangladesh,2005,5,6,2005,5,6,Natural,Meteorological,Storm,,1500,11
2005-0391-BGD,Bangladesh,2005,6,30,2005,6,30,Natural,Meteorological,Storm,,,35
2005-0537-BGD,Bangladesh,2005,9,20,2005,9,20,Natural,Meteorological,Storm,,12000,16
2006-0739-BGD,Bangladesh,2006,4,22,2006,4,24,Natural,Meteorological,Storm,,150,4
2006-0510-BGD,Bangladesh,2006,9,18,2006,10,5,Natural,Meteorological,Storm,Tropical cyclone,9135,115
2006-0738-BGD,Bangladesh,2006,4,8,2006,4,8,Natural,Meteorological,Storm,Tropical cyclone,1500,22
2006-0146-BGD,Bangladesh,2006,3,4,2006,3,4,Natural,Meteorological,Storm,Convective storm,5899,4
2006-0262-BGD,Bangladesh,2006,5,31,2006,7,24,Natural,Hydrological,Flood,Riverine flood,76000,
2006-0502-BGD,Bangladesh,2006,8,24,2006,9,20,Natural,Hydrological,Flood,Riverine flood,135775,
2006-0737-BGD,Bangladesh,2006,4,5,2006,4,6,Natural,Meteorological,Storm,Tropical cyclone,1465,9
2006-0020-BGD,Bangladesh,2006,1,13,2006,1,13,Technological,Technological,Transport accident,Road,6,18
2006-0062-BGD,Bangladesh,2006,2,2,2006,2,2,Technological,Technological,Transport accident,Road,17,13
2006-0212-BGD,Bangladesh,2006,4,21,2006,4,21,Technological,Technological,Transport accident,Road,10,35
2006-0398-BGD,Bangladesh,2006,7,11,2006,7,11,Technological,Technological,Transport accident,Road,30,32
2006-0571-BGD,Bangladesh,2006,10,23,2006,10,23,Technological,Technological,Transport accident,Water,,60
2006-0104-BGD,Bangladesh,2006,2,23,2006,2,23,Technological,Technological,Industrial accident,Fire,100,52
2006-0122-BGD,Bangladesh,2006,2,25,2006,2,25,Technological,Technological,Miscellaneous accident,Collapse,47,20
2006-0067-BGD,Bangladesh,2006,2,1,2006,2,1,Technological,Technological,Miscellaneous accident,Fire,7528,
2007-0033-BGD,Bangladesh,2007,1,,2007,1,,Natural,Meteorological,Extreme temperature,Severe winter conditions,100000,130
2007-0004-BGD,Bangladesh,2007,1,6,2007,1,6,Technological,Technological,Transport accident,Road,14,41
2007-0161-BGD,Bangladesh,2007,6,11,2007,6,12,Natural,Hydrological,Flood,Riverine flood,80060,120
2007-0311-BGD,Bangladesh,2007,7,21,2007,8,3,Natural,Hydrological,Flood,Riverine flood,13771380,1110
2007-0556-BGD,Bangladesh,2007,11,15,2007,11,19,Natural,Meteorological,Storm,Tropical cyclone,8978541,4234
2007-0227-BGD,Bangladesh,2007,5,15,2007,5,15,Natural,Meteorological,Storm,Tropical cyclone,225,41
2007-0509-BGD,Bangladesh,2007,7,29,2007,10,9,Natural,Biological,Epidemic,Bacterial disease,236558,54
2007-0510-BGD,Bangladesh,2007,7,30,2007,10,9,Natural,Biological,Epidemic,Viral disease,48352,32
2007-0716-BGD,Bangladesh,2007,11,24,2007,11,24,Technological,Technological,Miscellaneous accident,Collapse,100,24
2008-0285-BGD,Bangladesh,2008,6,26,2008,7,13,Natural,Hydrological,Flood,Riverine flood,20002,16
2008-0648-BGD,Bangladesh,2008,10,27,2008,10,27,Natural,Meteorological,Storm,Tropical cyclone,200,15
2008-9165-BGD,Bangladesh,2008,4,,2008,7,,Complex Disasters,Complex Disasters,Complex Disasters,,128400,
2008-0385-BGD,Bangladesh,2008,8,30,2008,9,8,Natural,Hydrological,Flood,Riverine flood,615638,12
2008-0568-BGD,Bangladesh,2008,8,16,2008,8,16,Natural,Hydrological,Landslide,Landslide,50,13
2008-0644-BGD,Bangladesh,2008,3,22,2008,3,22,Natural,Meteorological,Storm,Tropical cyclone,200,12
2008-0072-BGD,Bangladesh,2008,2,21,2008,2,21,Technological,Technological,Transport accident,Road,,14
2008-0087-BGD,Bangladesh,2008,2,28,2008,2,28,Technological,Technological,Transport accident,Water,,39
2009-0157-BGD,Bangladesh,2009,4,19,2009,4,20,Natural,Meteorological,Storm,Tropical cyclone,19209,7
2009-0077-BGD,Bangladesh,2009,2,19,2009,2,19,Technological,Technological,Transport accident,Water,,37
2009-0204-BGD,Bangladesh,2009,5,25,2009,5,26,Natural,Meteorological,Storm,Tropical cyclone,3935341,190
2009-0294-BGD,Bangladesh,2009,7,3,2009,7,6,Natural,Hydrological,Flood,Riverine flood,500000,6
2009-0304-BGD,Bangladesh,2009,7,29,2009,7,29,Natural,Hydrological,Flood,Riverine flood,,10
2009-0595-BGD,Bangladesh,2009,12,15,2010,1,31,Natural,Meteorological,Extreme temperature,Cold wave,50000,135
2009-0598-BGD,Bangladesh,2009,12,,2009,12,,Technological,Technological,Transport accident,Road,50,20
2009-0472-BGD,Bangladesh,2009,10,24,2009,10,24,Technological,Technological,Transport accident,Water,,14
2009-0524-BGD,Bangladesh,2009,12,4,2009,12,4,Technological,Technological,Transport accident,Water,,53
2009-0525-BGD,Bangladesh,2009,11,27,2009,11,27,Technological,Technological,Transport accident,Water,,91
2009-9323-BGD,Bangladesh,2009,7,,2009,8,,Natural,Climatological,Drought,Drought,,
2010-0686-BGD,Bangladesh,2010,5,1,2010,5,2,Natural,Meteorological,Storm,Convective storm,50,15
2010-0269-BGD,Bangladesh,2010,6,24,2010,6,24,Natural,Hydrological,Flood,Flash flood,75000,
2010-0676-BGD,Bangladesh,2010,10,1,2010,10,12,Natural,Hydrological,Flood,Riverine flood,500000,15
2010-0231-BGD,Bangladesh,2010,6,14,2010,6,15,Natural,Hydrological,Landslide,Landslide,55230,66
2010-0171-BGD,Bangladesh,2010,4,13,2010,4,14,Natural,Meteorological,Storm,Tropical cyclone,247110,8
2010-0205-BGD,Bangladesh,2010,4,17,2010,4,17,Natural,Meteorological,Storm,Tropical cyclone,10000,3
2010-0004-BGD,Bangladesh,2010,1,1,2010,1,1,Technological,Technological,Transport accident,Road,47,17
2010-0208-BGD,Bangladesh,2010,6,8,2010,6,8,Technological,Technological,Transport accident,Water,,22
2010-0631-BGD,Bangladesh,2010,12,18,2010,12,18,Technological,Technological,Transport accident,Water,,37
2010-0644-BGD,Bangladesh,2010,12,14,2010,12,14,Technological,Technological,Industrial accident,Fire,100,25
2010-0218-BGD,Bangladesh,2010,6,1,2010,6,1,Technological,Technological,Miscellaneous accident,Collapse,25,25
2010-0085-BGD,Bangladesh,2010,2,25,2010,2,25,Technological,Technological,Miscellaneous accident,Fire,40,21
2010-0214-BGD,Bangladesh,2010,6,3,2010,6,3,Technological,Technological,Miscellaneous accident,Fire,100,116
2011-0262-BGD,Bangladesh,2011,7,21,2011,7,29,Natural,Hydrological,Flood,Flash flood,1570559,10
2011-0018-BGD,Bangladesh,2011,1,7,2011,2,20,Natural,Meteorological,Extreme temperature,Cold wave,100000,50
2011-0257-BGD,Bangladesh,2011,7,11,2011,7,11,Technological,Technological,Transport accident,Road,6,31
2011-0138-BGD,Bangladesh,2011,4,21,2011,4,21,Technological,Technological,Transport accident,Water,20,32
2011-0591-BGD,Bangladesh,2011,4,4,2011,4,4,Natural,Meteorological,Storm,Convective storm,121,13
2011-0586-BGD,Bangladesh,2011,7,4,2011,7,4,Natural,Hydrological,Landslide,Landslide,,17
2011-0525-BGD,Bangladesh,2011,12,13,2011,12,18,Natural,Meteorological,Extreme temperature,Cold wave,2000,12
2012-0175-BGD,Bangladesh,2012,6,24,2012,7,2,Natural,Hydrological,Flood,Riverine flood,5148475,139
2012-0082-BGD,Bangladesh,2012,4,6,2012,4,6,Natural,Meteorological,Storm,Convective storm,55121,25
2012-0382-BGD,Bangladesh,2012,9,21,2012,9,28,Natural,Hydrological,Flood,Riverine flood,250000,
2012-0385-BGD,Bangladesh,2012,10,10,2012,10,10,Natural,Meteorological,Storm,Convective storm,129558,108
2012-0509-BGD,Bangladesh,2012,12,,2013,2,,Natural,Meteorological,Extreme temperature,Cold wave,75000,72
2012-0063-BGD,Bangladesh,2012,3,13,2012,3,13,Technological,Technological,Transport accident,Water,35,123
2012-0409-BGD,Bangladesh,2012,10,28,2012,10,28,Technological,Technological,Transport accident,Water,,100
2012-0623-BGD,Bangladesh,2012,11,7,2012,11,7,Technological,Technological,Transport accident,Water,,50
2012-0515-BGD,Bangladesh,2012,11,25,2012,11,25,Technological,Technological,Industrial accident,Fire,,121
2012-0516-BGD,Bangladesh,2012,11,25,2012,11,25,Technological,Technological,Miscellaneous accident,Collapse,,13
2013-0090-BGD,Bangladesh,2013,3,29,2013,3,30,Natural,Meteorological,Storm,Convective storm,25020,2
2013-0085-BGD,Bangladesh,2013,3,22,2013,3,22,Natural,Meteorological,Storm,Convective storm,8543,31
2013-0138-BGD,Bangladesh,2013,5,16,2013,5,16,Natural,Meteorological,Storm,Tropical cyclone,1498644,17
2013-0071-BGD,Bangladesh,2013,2,8,2013,2,8,Technological,Technological,Transport accident,Water,,14
2013-0132-BGD,Bangladesh,2013,4,,2013,4,,Technological,Technological,Industrial accident,Collapse,1200,1127
2014-0290-BGD,Bangladesh,2014,8,11,2014,9,10,Natural,Hydrological,Flood,Riverine flood,2800447,59
2014-0135-BGD,Bangladesh,2014,4,27,2014,4,28,Natural,Meteorological,Storm,Convective storm,4012,16
2014-0244-BGD,Bangladesh,2014,6,11,2014,6,11,Natural,Meteorological,Storm,Convective storm,1250,4
2014-0041-BGD,Bangladesh,2014,2,3,2014,2,3,Technological,Technological,Transport accident,Water,,41
2014-0154-BGD,Bangladesh,2014,5,3,2014,5,3,Technological,Technological,Transport accident,Water,40,70
2014-0305-BGD,Bangladesh,2014,8,4,2014,8,4,Technological,Technological,Transport accident,Water,100,130
2014-0581-BGD,Bangladesh,2014,9,,2014,9,,Natural,Hydrological,Flood,,400000,
2015-0118-BGD,Bangladesh,2015,4,1,2015,4,7,Natural,Meteorological,Storm,Convective storm,20200,53
2015-0253-BGD,Bangladesh,2015,6,23,2015,6,30,Natural,Hydrological,Flood,Riverine flood,1401901,20
2015-0293-BGD,Bangladesh,2015,7,25,2015,7,27,Natural,Hydrological,Flood,Riverine flood,10000,11
2015-0309-BGD,Bangladesh,2015,7,29,2015,7,30,Natural,Meteorological,Storm,Tropical cyclone,2600000,45
2015-0213-BGD,Bangladesh,2015,5,2,2015,5,3,Natural,Meteorological,Storm,Convective storm,,13
2015-0601-BGD,Bangladesh,2015,5,23,2015,5,23,Natural,Meteorological,Storm,Convective storm,40050,6
2015-0144-BGD,Bangladesh,2015,4,25,2015,4,25,Natural,Geophysical,Earthquake,Ground movement,200,4
2015-0411-BGD,Bangladesh,2015,7,18,2015,7,18,Natural,Hydrological,Landslide,Landslide,1003,7
2015-0051-BGD,Bangladesh,2015,2,22,2015,2,22,Technological,Technological,Transport accident,Water,50,78
2015-0068-BGD,Bangladesh,2015,1,29,2015,1,29,Technological,Technological,Transport accident,Water,32,24
2015-0243-BGD,Bangladesh,2015,7,10,2015,7,10,Technological,Technological,Miscellaneous accident,Other,50,27
2015-0347-BGD,Bangladesh,2015,3,27,2015,3,27,Technological,Technological,Miscellaneous accident,Other,50,10
2015-0583-BGD,Bangladesh,2015,1,11,2015,1,11,Technological,Technological,Miscellaneous accident,Fire,2000,2
2016-0175-BGD,Bangladesh,2016,5,21,2016,5,21,Natural,Meteorological,Storm,Tropical cyclone,1203555,28
2016-0154-BGD,Bangladesh,2016,5,13,2016,5,15,Natural,Meteorological,Storm,Convective storm,,59
2016-0002-BGD,Bangladesh,2016,1,3,2016,1,3,Natural,Geophysical,Earthquake,Ground movement,70,5
2012-0628-BGD,Bangladesh,2012,6,,2012,6,,Technological,Technological,Industrial accident,Poisoning,,13
2016-0288-BGD,Bangladesh,2016,7,19,2016,8,2,Natural,Hydrological,Flood,Riverine flood,1900000,106
2016-0293-BGD,Bangladesh,2016,8,13,2016,8,13,Technological,Technological,Transport accident,Water,,17
2016-0346-BGD,Bangladesh,2016,9,21,2016,9,21,Technological,Technological,Transport accident,Water,75,13
2016-0328-BGD,Bangladesh,2016,9,10,2016,9,10,Technological,Technological,Industrial accident,Fire,70,43
2017-0174-BGD,Bangladesh,2017,6,12,2017,6,14,Natural,Hydrological,Landslide,Mudslide,80187,160
2017-0139-BGD,Bangladesh,2017,5,1,2017,5,1,Natural,Meteorological,Storm,Convective storm,,12
2017-0138-BGD,Bangladesh,2017,3,28,2017,4,15,Natural,Hydrological,Flood,Riverine flood,86025,
2017-0152-BGD,Bangladesh,2017,5,30,2017,5,30,Natural,Meteorological,Storm,Tropical cyclone,3300012,7
2017-0556-BGD,Bangladesh,2017,11,3,2017,12,12,Natural,Biological,Epidemic,Bacterial disease,789,15
2017-0396-BGD,Bangladesh,2017,9,28,2017,9,28,Technological,Technological,Transport accident,Water,,63
2017-0412-BGD,Bangladesh,2017,10,8,2017,10,8,Technological,Technological,Transport accident,Water,,40
2017-0438-BGD,Bangladesh,2017,10,16,2017,10,16,Technological,Technological,Transport accident,Water,,30
2017-0250-BGD,Bangladesh,2017,7,3,2017,7,3,Technological,Technological,Industrial accident,Explosion,,13
2017-0527-BGD,Bangladesh,2017,12,18,2017,12,18,Technological,Technological,Miscellaneous accident,Other,15,10
2017-0342-BGD,Bangladesh,2017,8,10,2017,8,31,Natural,Hydrological,Flood,,8000000,144
2018-0203-BGD,Bangladesh,2018,6,5,2018,6,14,Natural,Hydrological,Flood,,,14
2018-0140-BGD,Bangladesh,2018,4,29,2018,4,30,Natural,Meteorological,Storm,Convective storm,,33
2018-0018-BGD,Bangladesh,2018,1,1,2018,1,10,Natural,Meteorological,Extreme temperature,Cold wave,,34
2018-0158-BGD,Bangladesh,2018,5,20,2018,5,22,Natural,Hydrological,Flood,,14000,21
2019-0144-BGD,Bangladesh,2019,3,31,2019,3,31,Natural,Meteorological,Storm,Convective storm,,15
2019-0164-BGD,Bangladesh,2019,5,4,2019,5,4,Natural,Meteorological,Storm,Tropical cyclone,10045,39
2019-0063-BGD,Bangladesh,2019,2,20,2019,2,20,Technological,Technological,Miscellaneous accident,Fire,70,78
2019-0127-BGD,Bangladesh,2019,3,28,2019,3,28,Technological,Technological,Miscellaneous accident,Fire,65,25
2019-0064-BGD,Bangladesh,2019,2,17,2019,2,17,Technological,Technological,Miscellaneous accident,,2350,9
2019-0337-BGD,Bangladesh,2019,6,,2019,7,28,Natural,Hydrological,Flood,,7600000,114
2019-0304-BGD,Bangladesh,2019,7,2,2019,7,8,Natural,Hydrological,Landslide,Landslide,18016,2
2019-0550-BGD,Bangladesh,2019,11,9,2019,11,10,Natural,Meteorological,Storm,Tropical cyclone,251506,40
2019-0655-BGD,Bangladesh,2019,11,,2019,12,,Natural,Meteorological,Extreme temperature,Cold wave,4500,50
2019-0277-BGD,Bangladesh,2019,6,24,2019,6,24,Technological,Technological,Transport accident,Rail,100,4
2019-0569-BGD,Bangladesh,2019,11,12,2019,11,12,Technological,Technological,Transport accident,Rail,58,16
2019-0622-BGD,Bangladesh,2019,12,15,2019,12,15,Technological,Technological,Industrial accident,Fire,,10
